employee_id,first_name,last_name,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,salary,hire_date,term_date,term_type,term_reason,active_status
6088327216,Kliment,Jenkinson,Sales,Account Management,5977987482,4776915593,3142852362,12104572130,Individual Contributor,79315,2/15/2019,,,,1
6090263276,Gilberte,Nanninini,Marketing,Advertising,6637306671,3307450964,2813655685,12104572130,Individual Contributor,87370,10/3/2015,,,,1
6097929113,Dilly,Pettko,Administration,Facilities,3301482371,2749334301,6630511380,12104572130,Individual Contributor,63044,3/18/2021,,,,1
6099368361,Gabriellia,Borrel,Customer Service,Account Management,8474160782,4701018058,9657388599,12104572130,Individual Contributor,58057,10/22/2013,,,,1
6100293639,Martainn,Alvares,R&D,Research,9694868022,574484177,3792599203,12104572130,Individual Contributor,87471,2/12/2014,,,,1
6102968019,Wilton,Rodd,Legal,Litigation,12104572130,,,,Director,125432,6/27/2014,,,,1
6106925788,Denys,Sisselot,HR,Training,8416606255,1122783933,8377149542,12104572130,Individual Contributor,76266,9/18/2013,,,,1
6107072721,Ninette,Berryann,Legal,Intellectual Property,4142936723,3180541437,6102968019,12104572130,Individual Contributor,80997,6/27/2013,,,,1
6108641798,Tomas,Wallas,Procurement,Vendor Management,7721761432,2942515027,822744718,12104572130,Individual Contributor,52193,5/21/2012,2/27/2014,Voluntary,Found a better opportunity,0
6117579543,Lazar,de Keep,Operations,Logistics,340589918,8495424892,12104572130,,Team Lead,69108,9/9/2017,,,,1
6119288464,Gordie,Witherup,HR,Recruiting,4236317575,1159005086,1871591752,12104572130,Individual Contributor,56626,2/13/2020,,,,1
6123517755,Fielding,Stiddard,Software,QA,5305237896,6372547560,12104572130,,Team Lead,87103,3/29/2012,,,,1
6124858654,Arron,Henbury,Finance,Auditing,3703583476,3905225288,6022803528,12104572130,Individual Contributor,76990,10/20/2021,,,,1
6125590124,Rozelle,Cross,Finance,Auditing,7732477252,3371162925,8988913174,12104572130,Individual Contributor,89743,3/2/2012,2/17/2014,Involuntary,Budget cuts,0
6129740252,Hasty,Adolthine,Software,QA,12104572130,,,,Director,131799,6/22/2016,,,,1
6132282928,Lief,Kiehl,Software,Software Development,4860515053,1896476846,3902693036,12104572130,Individual Contributor,92261,5/10/2015,,,,1
6132413916,Willi,Ungerer,Software,QA,3228223998,500369130,3159687889,12104572130,Individual Contributor,86787,7/2/2015,,,,1
6134559657,Rochell,Barks,Marketing,Advertising,285196675,5584969996,1949400041,12104572130,Individual Contributor,83633,11/11/2020,,,,1
6135878113,Ransell,Laurance,HR,Training,7566882401,6064345413,1871591752,12104572130,Individual Contributor,74432,7/15/2017,,,,1
6136871049,Glen,Bussy,Software,Technical Support,5705066913,9195070758,12104572130,,Team Lead,97519,2/20/2017,,,,1
6138773096,Eirena,Duesberry,HR,Training,872204950,8279571732,1871591752,12104572130,Individual Contributor,79921,12/27/2015,,,,1
6142178483,Orelle,Iveagh,Finance,Financial Planning,7409078933,6711801205,5400546882,12104572130,Individual Contributor,83670,4/21/2012,,,,1
6142904317,Uriel,Morecombe,Software,Software Development,9798129566,5254944830,12104572130,,Team Lead,106752,4/23/2019,,,,1
6142970331,Crista,Josselson,R&D,Prototyping,6635192943,9407514914,9928084959,12104572130,Individual Contributor,93630,1/17/2016,,,,1
6143310336,Dunc,Swidenbank,R&D,Product Design,9104545105,9407514914,9928084959,12104572130,Individual Contributor,91956,1/21/2021,,,,1
6146031902,Michaella,Sail,Sales,Sales Operations,3884590873,316146636,1074347333,12104572130,Individual Contributor,73736,4/18/2020,5/8/2021,Voluntary,More flexible benefits,0
6147675114,Jolene,Lester,Sales,Sales Operations,8594426023,6002694929,5701309242,12104572130,Individual Contributor,75191,4/24/2018,,,,1
6148943231,Bjorn,D'Ruel,Finance,Auditing,1461189915,4509773399,6641422960,12104572130,Individual Contributor,86257,1/23/2012,,,,1
6160926318,Lonnard,Fandrich,Customer Service,Customer Support,8474160782,7799349465,9657388599,12104572130,Individual Contributor,73001,4/7/2015,,,,1
6162015595,Cobb,Sawyers,HR,Benefits,3335588954,2771745961,302887809,12104572130,Individual Contributor,72895,7/7/2012,,,,1
6164591294,Marget,Mechell,Marketing,Advertising,1329170177,1949400041,12104572130,,Team Lead,73426,12/16/2014,,,,1
6169316031,Emmy,Beverley,Sales,Business Development,5044231817,81223024,3664844848,12104572130,Individual Contributor,67198,9/12/2017,,,,1
6169918422,Milly,Yockley,Software,Technical Support,1747471771,1097818055,3159687889,12104572130,Individual Contributor,94728,8/5/2016,,,,1
6176027365,Kevan,McGiveen,Customer Service,Customer Support,1173750454,7799349465,9657388599,12104572130,Individual Contributor,65024,12/16/2015,,,,1
6178057837,Cyndia,Acklands,Finance,Auditing,3784100768,4509773399,8988913174,12104572130,Individual Contributor,78744,8/19/2018,,,,1
6181039057,Ethelyn,Hachette,Software,Technical Support,4887419255,5705066913,7708606215,12104572130,Individual Contributor,100899,2/17/2019,,,,1
6182164199,Karalee,Olerenshaw,Software,Software Development,3655330750,3331241071,7357925070,12104572130,Individual Contributor,81244,12/4/2014,,,,1
6187046202,Cassondra,Goulter,Operations,Project Management,4729374587,4521656077,8488156355,12104572130,Individual Contributor,67203,6/19/2016,,,,1
6187680418,Prentice,Duly,Sales,Business Development,3664844848,12104572130,,,Manager,77638,2/29/2012,12/9/2012,Voluntary,Found a better opportunity,0
6189070606,Mia,Wippermann,Sales,Account Management,5977987482,8983780137,390131335,12104572130,Individual Contributor,63456,6/4/2013,,,,1
6192650557,Kimmi,Jochens,Procurement,Vendor Management,3574465663,702442395,584122183,12104572130,Individual Contributor,65299,11/29/2015,,,,1
6194578105,Marchelle,Eaton,HR,Recruiting,9741260931,2656122790,3315940256,12104572130,Individual Contributor,78127,2/16/2019,,,,1
6197073157,Ulrick,Cawthry,Administration,Facilities,7404245430,4609895564,5419153998,12104572130,Individual Contributor,64194,10/23/2015,,,,1
6200185755,Constanta,Dack,Sales,Business Development,8667275807,2305445429,390131335,12104572130,Individual Contributor,70243,10/11/2014,10/20/2015,Involuntary,Company restructuring,0
6201562625,Rene,Muirden,Marketing,Marketing Research,4092540016,12104572130,,,Manager,104763,5/20/2019,,,,1
6202011570,Fancie,Hinrichsen,Marketing,Public Relations,5174670971,2271051594,4092540016,12104572130,Individual Contributor,82833,3/27/2021,,,,1
6205427746,Quinton,Trudgion,Legal,Corporate Law,7395423694,3180541437,5222419382,12104572130,Individual Contributor,68496,10/29/2012,,,,1
6206829084,Taber,Arney,HR,Benefits,9741260931,7418359847,5940412697,12104572130,Individual Contributor,71909,11/12/2013,9/25/2015,Involuntary,Performance,0
6207339267,Perkin,Ronnay,Finance,Auditing,3972048378,2793295523,12104572130,,Team Lead,88477,2/19/2016,,,,1
6207553298,Yul,Braund,Software,QA,4917030504,6279119392,7357925070,12104572130,Individual Contributor,76152,9/15/2021,,,,1
6208064656,Riannon,Witham,Marketing,Public Relations,784584731,3627551867,1949400041,12104572130,Individual Contributor,56106,7/12/2016,,,,1
6212474864,Susan,Brim,Software,QA,8910285795,5254944830,12104572130,,Team Lead,81837,11/27/2017,,,,1
6212701863,Elvin,Standingford,HR,Recruiting,1653689124,6284099512,8377149542,12104572130,Individual Contributor,59283,6/15/2019,,,,1
6213150398,Adam,Ackermann,Finance,Accounting,3049965686,9121244649,5400546882,12104572130,Individual Contributor,75426,10/6/2016,,,,1
6214299923,Tris,Woolhouse,Customer Service,Technical Support,9657388599,12104572130,,,Manager,90861,2/15/2013,,,,1
6216076748,Gill,Galletly,Administration,Executive Assistants,2840761127,8199309593,12104572130,,Team Lead,79432,6/28/2018,,,,1
6216562159,Torin,Philipsson,Administration,Travel,3030369468,2749334301,7922516714,12104572130,Individual Contributor,55115,12/9/2013,11/20/2015,Voluntary,Found a better opportunity,0
6216809251,Sergent,Jayes,Product Development,Product Marketing,9481633581,7509672865,765808111,12104572130,Individual Contributor,67222,11/23/2013,,,,1
6220081852,Diane,Warwick,Software,Software Development,1261309781,8910285795,259741855,12104572130,Individual Contributor,70627,11/6/2013,,,,1
6220406640,Alethea,Seiller,Software,Software Development,21007178,12104572130,,,Manager,123944,12/16/2015,,,,1
6223642175,Oberon,MacGuiness,Sales,Account Management,9874902446,316146636,3664844848,12104572130,Individual Contributor,65228,7/19/2019,,,,1
6228547086,Natalya,Bedding,Product Development,Product Management,740906809,3002121194,5207980214,12104572130,Individual Contributor,93501,3/18/2019,,,,1
6238334139,Emmit,Egel,Marketing,Marketing Research,796361013,3307450964,4092540016,12104572130,Individual Contributor,81948,4/7/2015,,,,1
6242728548,Osmund,Stedell,Software,Technical Support,5153899433,6220406640,7357925070,12104572130,Individual Contributor,98891,10/17/2016,,,,1
6251746283,Aprilette,Thomton,HR,Benefits,630048313,2656122790,5940412697,12104572130,Individual Contributor,73375,3/25/2013,3/27/2014,Voluntary,Better salary,0
6253829327,Jephthah,Lissimore,Marketing,Marketing Research,1486955622,3901305303,9743222543,12104572130,Individual Contributor,70192,1/25/2014,,,,1
6253999779,Dori,Stendall,Software,Technical Support,1747471771,3232398563,3159687889,12104572130,Individual Contributor,91943,3/13/2015,,,,1
6256429830,Lockwood,Jordan,HR,Recruiting,3333771992,2771745961,8377149542,12104572130,Individual Contributor,67823,3/24/2018,1/25/2019,Voluntary,More flexible benefits,0
6266375660,Clarence,Davenhill,Software,Technical Support,3902693036,12104572130,,,Manager,120323,6/20/2016,4/13/2018,Voluntary,Better salary,0
6267632204,Tibold,Blythe,Administration,Travel,2241426947,3529946098,12104572130,,Team Lead,55301,2/19/2021,,,,1
6268712051,Rolph,Sells,Software,Software Development,12104572130,,,,Director,104470,5/25/2020,,,,1
6272817206,Florenza,Barnham,Marketing,Advertising,7066567678,1670871353,2813655685,12104572130,Individual Contributor,88339,9/6/2020,,,,1
6272924243,Dagmar,Osburn,Software,Technical Support,21007178,12104572130,,,Manager,127891,10/2/2019,11/1/2020,Involuntary,Performance,0
6273085856,Petronille,Harrod,Legal,Intellectual Property,3506070575,2591261030,12104572130,,Team Lead,100202,1/2/2018,,,,1
6273978941,Bondie,Ducaen,Sales,Account Management,5044231817,256717339,3664844848,12104572130,Individual Contributor,79908,8/28/2019,,,,1
6274745376,Town,Flatley,Marketing,Marketing Research,285196675,2448499492,2813655685,12104572130,Individual Contributor,91762,6/2/2021,7/25/2021,Voluntary,Better salary,0
6279119392,Brennen,Branston,Software,Software Development,6268712051,12104572130,,,Manager,112250,11/11/2020,,,,1
6284099512,Blake,Balke,HR,Recruiting,8377149542,12104572130,,,Manager,70708,9/29/2018,,,,1
6284193546,Barnebas,Gladeche,Sales,Sales Operations,4052123241,3664844848,12104572130,,Team Lead,86502,7/5/2012,,,,1
6284594203,Nathan,Shatliff,HR,Recruiting,3315940256,12104572130,,,Manager,77201,12/15/2019,,,,1
6285105700,Jarrod,Vergo,Product Development,Project Management,1548536197,3448401754,5207980214,12104572130,Individual Contributor,98544,11/19/2020,,,,1
6287697863,Maximilien,Gherardesci,Software,QA,4917030504,2018169686,6372547560,12104572130,Individual Contributor,92490,7/20/2021,,,,1
6292544396,Dody,Speeks,Operations,Supply Chain,3353867183,9843016922,12104572130,,Team Lead,65252,6/17/2015,,,,1
6294108317,Fletch,Lazenby,R&D,Product Design,6635192943,9407514914,9928084959,12104572130,Individual Contributor,97831,8/14/2012,9/4/2013,Voluntary,More flexible benefits,0
6296572878,Catie,Claxson,Software,Technical Support,6505384746,1371430516,1091647106,12104572130,Individual Contributor,82535,11/13/2016,,,,1
6297652200,Brendin,Hawkwood,Procurement,Supply Chain,2061244656,7582291716,822744718,12104572130,Individual Contributor,70028,10/28/2012,,,,1
6298490303,Orson,Richardes,Sales,Account Management,271236772,6002694929,3664844848,12104572130,Individual Contributor,88141,1/3/2018,,,,1
6304311652,Sax,Hovell,Sales,Account Management,7449973146,4586655743,4932459135,12104572130,Individual Contributor,61409,2/12/2013,,,,1
6312350894,Lotta,Beldum,Software,Software Development,3655330750,7496509791,9368442131,12104572130,Individual Contributor,83818,11/10/2013,,,,1
6312696987,Jamaal,Hanner,Procurement,Supply Chain,4231200049,8698109743,4284772434,12104572130,Individual Contributor,58462,8/21/2017,,,,1
6312750116,Rochelle,Vanyashkin,HR,Benefits,9258459221,6284594203,3315940256,12104572130,Individual Contributor,61337,11/6/2020,,,,1
6324322772,Linus,Janse,Administration,Facilities,3301482371,2241426947,1055389029,12104572130,Individual Contributor,71228,10/18/2018,,,,1
6326110785,Lorin,Brucker,Administration,Travel,5810684935,8564371596,8652820129,12104572130,Individual Contributor,75178,3/19/2017,,,,1
6326769644,Baily,Byham,Software,Software Development,3211861850,6851422667,1091647106,12104572130,Individual Contributor,75795,12/5/2016,,,,1
6329889522,Anjela,Rentoul,Sales,Sales Operations,7201791507,7951572902,1074347333,12104572130,Individual Contributor,72811,3/18/2019,,,,1
6331365309,Aeriell,Newe,Software,Technical Support,1423842945,6279119392,5959242695,12104572130,Individual Contributor,98604,11/26/2016,,,,1
6334851076,Korey,Padillo,Operations,Project Management,6292544396,3966372359,8495424892,12104572130,Individual Contributor,70600,6/23/2016,,,,1
6335213654,Scotty,Hassewell,Operations,Logistics,2308855907,1740357466,12104572130,,Team Lead,93791,11/25/2016,9/26/2017,Voluntary,Relocation,0
6335797346,Evan,Kmieciak,Legal,Intellectual Property,5378368635,9988968226,5930096966,12104572130,Individual Contributor,82628,7/11/2019,,,,1
6338233283,Arabele,Mitkcov,Marketing,Advertising,2668671041,6201562625,2813655685,12104572130,Individual Contributor,77060,11/25/2016,,,,1
6340139566,Eal,Guislin,Software,Software Development,4422482610,3116630222,6129740252,12104572130,Individual Contributor,80310,9/13/2014,,,,1
6342070649,Ardine,MacNeely,Marketing,Public Relations,6790368933,7505933947,4092540016,12104572130,Individual Contributor,79000,1/3/2014,10/27/2014,Voluntary,More flexible benefits,0
6343662129,Ryon,Fairburn,Sales,Business Development,5701309242,12104572130,,,Manager,78903,7/18/2013,,,,1
6344546516,Parnell,Gilardengo,HR,Training,2120298853,4506693985,2874824995,12104572130,Individual Contributor,64609,4/19/2012,5/9/2013,Voluntary,Better salary,0
6346767524,Harald,Cowill,Finance,Financial Planning,2902943635,4691268378,12104572130,,Team Lead,96352,9/14/2019,,,,1
6347678043,Gram,Shillabeer,Operations,Supply Chain,908001053,91052068,9452810041,12104572130,Individual Contributor,69726,11/16/2015,,,,1
6349391738,Sherwood,Ladd,Legal,Litigation,7498405488,3180541437,5930096966,12104572130,Individual Contributor,102682,11/11/2017,,,,1
6352468636,Stanislaus,Jarrett,Software,Software Development,2107182373,12104572130,,,Manager,99832,3/4/2019,12/28/2020,Voluntary,Better salary,0
6353376406,Max,Poynzer,Software,Technical Support,1235334166,6372547560,12104572130,,Team Lead,102821,7/18/2020,12/20/2020,Voluntary,Found a better opportunity,0
6355560526,Hercules,Mauchline,Product Development,Product Management,7708534066,3002121194,4754231337,12104572130,Individual Contributor,85676,5/12/2019,,,,1
6358263882,Charisse,Gaskill,Software,QA,7269739934,7496509791,21007178,12104572130,Individual Contributor,92730,9/21/2016,,,,1
6358300480,Avictor,Ribey,Marketing,Advertising,1468568141,3901305303,4092540016,12104572130,Individual Contributor,93350,11/29/2015,,,,1
6362135142,Wakefield,Sadry,Marketing,Advertising,8236942363,6010476544,1949400041,12104572130,Individual Contributor,74317,8/26/2015,6/29/2016,Voluntary,Found a better opportunity,0
6362186621,Hattie,McKenna,Marketing,Advertising,3007781589,1855812703,1949400041,12104572130,Individual Contributor,88613,11/30/2021,,,,1
6362785084,Salomon,Kirtley,Finance,Accounting,6585567406,4077713505,4691268378,12104572130,Individual Contributor,86613,8/13/2015,,,,1
6365293129,Tanney,Brammer,Software,Software Development,6123517755,2870084555,3159687889,12104572130,Individual Contributor,79009,5/13/2012,4/2/2013,Voluntary,More flexible benefits,0
6365364115,Whitby,Maton,Procurement,Supply Chain,7254128062,9130671650,584122183,12104572130,Individual Contributor,59355,1/2/2016,,,,1
6367159762,Winifred,Diben,Customer Service,Account Management,4701018058,9657388599,12104572130,,Team Lead,74879,10/15/2020,,,,1
6367253691,Feodora,Checkley,Marketing,Advertising,3340504277,3307450964,1949400041,12104572130,Individual Contributor,75275,8/7/2021,,,,1
6372420143,Cathy,Thwaite,Operations,Logistics,1927101441,5721091419,8488156355,12104572130,Individual Contributor,68800,2/18/2021,,,,1
6372547560,Jeffie,MacGoun,Software,Software Development,12104572130,,,,Director,135629,7/2/2021,,,,1
6373449128,Wilton,Othick,Administration,Executive Assistants,3301482371,9402855720,3373364129,12104572130,Individual Contributor,74472,6/13/2012,,,,1
